time,open,high,low,close,"LUC1!, HKEX: Open","LUC1!, HKEX: High","LUC1!, HKEX: Low","LUC1!, HKEX: Close","COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,MA,Smoothing Line,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2013-06-03T22:00:00Z,3.3335,3.3775,3.322,3.3665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957,NaN,NaN,NaN,NaN,168538,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957
2013-06-04T22:00:00Z,3.366,3.398,3.349,3.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957,NaN,NaN,NaN,NaN,168538,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957
2013-06-05T22:00:00Z,3.3675,3.371,3.3035,3.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957,NaN,NaN,NaN,NaN,168538,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957
2013-06-06T22:00:00Z,3.327,3.343,3.251,3.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957,NaN,NaN,NaN,NaN,168538,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957
2013-06-09T22:00:00Z,3.251,3.2515,3.202,3.2395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957,NaN,NaN,NaN,NaN,168538,92573,-73671,18902,41488,-51433,-9945,15549,-24506,-8957
2013-06-10T22:00:00Z,3.2375,3.285,3.173,3.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743,NaN,NaN,NaN,NaN,181231,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743
2013-06-11T22:00:00Z,3.1925,3.2315,3.163,3.2255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743,NaN,NaN,NaN,NaN,181231,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743
2013-06-12T22:00:00Z,3.2205,3.2435,3.1605,3.2145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743,NaN,NaN,NaN,NaN,181231,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743
2013-06-13T22:00:00Z,3.214,3.224,3.188,3.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743,NaN,NaN,NaN,NaN,181231,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743
2013-06-16T22:00:00Z,3.202,3.238,3.1815,3.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743,NaN,NaN,NaN,NaN,181231,100850,-75060,25790,40874,-58921,-18047,18183,-25926,-7743
2013-06-17T22:00:00Z,3.1985,3.22,3.1385,3.1525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088,NaN,NaN,NaN,NaN,194877,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088
2013-06-18T22:00:00Z,3.1525,3.174,3.1225,3.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088,NaN,NaN,NaN,NaN,194877,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088
2013-06-19T22:00:00Z,3.1345,3.138,3.0365,3.0495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088,NaN,NaN,NaN,NaN,194877,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088
2013-06-20T22:00:00Z,3.045,3.105,3.019,3.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088,NaN,NaN,NaN,NaN,194877,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088
2013-06-23T22:00:00Z,3.095,3.095,2.9875,3.0365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088,NaN,NaN,NaN,NaN,194877,108010,-75483,32527,47838,-74277,-26439,18608,-24696,-6088
2013-06-24T22:00:00Z,3.0335,3.088,2.9835,3.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112,NaN,NaN,NaN,NaN,178746,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112
2013-06-25T22:00:00Z,3.0675,3.091,3.017,3.0505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112,NaN,NaN,NaN,NaN,178746,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112
2013-06-26T22:00:00Z,3.05,3.0775,3.035,3.0505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112,NaN,NaN,NaN,NaN,178746,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112
2013-06-27T22:00:00Z,3.056,3.089,3.0155,3.0585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112,NaN,NaN,NaN,NaN,178746,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112
2013-06-30T22:00:00Z,3.045,3.1745,3.033,3.1555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112,NaN,NaN,NaN,NaN,178746,101167,-61366,39801,46899,-78588,-31689,14775,-22887,-8112
2013-07-01T22:00:00Z,3.153,3.166,3.127,3.1315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041,NaN,NaN,NaN,NaN,170977,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041
2013-07-02T22:00:00Z,3.137,3.179,3.133,3.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041,NaN,NaN,NaN,NaN,170977,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041
2013-07-03T22:00:00Z,3.169,3.1785,3.0485,3.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041,NaN,NaN,NaN,NaN,170977,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041
2013-07-07T22:00:00Z,3.0775,3.11,3.058,3.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041,NaN,NaN,NaN,NaN,170977,95951,-59369,36582,44898,-73439,-28541,13773,-21814,-8041
2013-07-08T22:00:00Z,3.1015,3.116,3.025,3.0645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590,NaN,NaN,NaN,NaN,169108,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590
2013-07-09T22:00:00Z,3.065,3.0995,3.031,3.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590,NaN,NaN,NaN,NaN,169108,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590
2013-07-10T22:00:00Z,3.0965,3.201,3.09,3.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590,NaN,NaN,NaN,NaN,169108,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590
2013-07-11T22:00:00Z,3.1775,3.1935,3.136,3.1535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590,NaN,NaN,NaN,NaN,169108,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590
2013-07-14T22:00:00Z,3.16,3.169,3.1245,3.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590,NaN,NaN,NaN,NaN,169108,95384,-59746,35638,44259,-72307,-28048,14378,-21968,-7590
2013-07-15T22:00:00Z,3.1485,3.1915,3.133,3.1745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400,NaN,NaN,NaN,NaN,163870,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400
2013-07-16T22:00:00Z,3.1745,3.198,3.1125,3.1335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400,NaN,NaN,NaN,NaN,163870,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400
2013-07-17T22:00:00Z,3.133,3.1395,3.1065,3.1265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400,NaN,NaN,NaN,NaN,163870,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400
2013-07-18T22:00:00Z,3.1295,3.1625,3.1125,3.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400,NaN,NaN,NaN,NaN,163870,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400
2013-07-21T22:00:00Z,3.1455,3.215,3.144,3.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400,NaN,NaN,NaN,NaN,163870,93211,-64431,28780,39403,-61783,-22380,15456,-21856,-6400
2013-07-22T22:00:00Z,3.176,3.218,3.1635,3.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373,NaN,NaN,NaN,NaN,161805,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373
2013-07-23T22:00:00Z,3.21,3.234,3.165,3.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373,NaN,NaN,NaN,NaN,161805,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373
2013-07-24T22:00:00Z,3.183,3.1955,3.15,3.1905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373,NaN,NaN,NaN,NaN,161805,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373
2013-07-25T22:00:00Z,3.1905,3.194,3.0945,3.104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373,NaN,NaN,NaN,NaN,161805,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373
2013-07-28T22:00:00Z,3.105,3.1175,3.086,3.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373,NaN,NaN,NaN,NaN,161805,93980,-64503,29477,38642,-61746,-23104,15791,-22164,-6373
2013-07-29T22:00:00Z,3.1085,3.1095,3.0365,3.0405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301,NaN,NaN,NaN,NaN,166158,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301
2013-07-30T22:00:00Z,3.041,3.129,3.0375,3.1215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301,NaN,NaN,NaN,NaN,166158,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301
2013-07-31T22:00:00Z,3.1185,3.1875,3.102,3.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301,NaN,NaN,NaN,NaN,166158,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301
2013-08-01T22:00:00Z,3.158,3.206,3.132,3.1665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301,NaN,NaN,NaN,NaN,166158,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301
2013-08-04T22:00:00Z,3.1745,3.189,3.148,3.1675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301,NaN,NaN,NaN,NaN,166158,94144,-56749,37395,39333,-70427,-31094,19270,-25571,-6301
2013-08-05T22:00:00Z,3.1675,3.209,3.1475,3.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450,NaN,NaN,NaN,NaN,163880,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450
2013-08-06T22:00:00Z,3.173,3.189,3.1285,3.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450,NaN,NaN,NaN,NaN,163880,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450
2013-08-07T22:00:00Z,3.1855,3.2795,3.1745,3.262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450,NaN,NaN,NaN,NaN,163880,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450
2013-08-08T22:00:00Z,3.2635,3.3175,3.242,3.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450,NaN,NaN,NaN,NaN,163880,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450
2013-08-11T22:00:00Z,3.305,3.329,3.284,3.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450,NaN,NaN,NaN,NaN,163880,93975,-63948,30027,37858,-59435,-21577,16430,-24880,-8450
2013-08-12T22:00:00Z,3.312,3.343,3.2925,3.3115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645,NaN,NaN,NaN,NaN,161593,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645
2013-08-13T22:00:00Z,3.315,3.3495,3.295,3.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645,NaN,NaN,NaN,NaN,161593,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645
2013-08-14T22:00:00Z,3.3415,3.3635,3.287,3.3565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645,NaN,NaN,NaN,NaN,161593,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645
2013-08-15T22:00:00Z,3.358,3.38,3.339,3.3605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645,NaN,NaN,NaN,NaN,161593,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645
2013-08-18T22:00:00Z,3.365,3.373,3.3215,3.3325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645,NaN,NaN,NaN,NaN,161593,92326,-78847,13479,38753,-45587,-6834,15486,-22131,-6645
2013-08-19T22:00:00Z,3.333,3.3425,3.303,3.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121,NaN,NaN,NaN,NaN,160062,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121
2013-08-20T22:00:00Z,3.3295,3.3335,3.287,3.3125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121,NaN,NaN,NaN,NaN,160062,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121
2013-08-21T22:00:00Z,3.314,3.3685,3.296,3.3335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121,NaN,NaN,NaN,NaN,160062,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121
2013-08-22T22:00:00Z,3.336,3.36,3.315,3.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121,NaN,NaN,NaN,NaN,160062,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121
2013-08-25T22:00:00Z,3.347,3.3885,3.2935,3.3245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121,NaN,NaN,NaN,NaN,160062,88774,-81533,7241,44415,-44535,-120,14422,-21543,-7121
2013-08-26T22:00:00Z,3.32,3.3725,3.308,3.3225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87986,-83036,4950,42772,-43565,-793,15591,-19748,-4157,NaN,NaN,NaN,NaN,156847,87986,-83036,4950,42772,-43565,-793,15591,-19748,-4157
2013-08-27T22:00:00Z,3.322,3.346,3.2965,3.3045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87986,-83036,4950,42772,-43565,-793,15591,-19748,-4157,NaN,NaN,NaN,NaN,156847,87986,-83036,4950,42772,-43565,-793,15591,-19748,-4157
2013-08-28T22:00:00Z,3.314,3.3245,3.2535,3.2535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87986,-83036,4950,42772,-43565,-793,15591,-19748,-4157,NaN,NaN,NaN,NaN,156847,87986,-83036,4950,42772,-43565,-793,15591,-19748,-4157
2013-09-01T22:00:00Z,3.2505,3.3275,3.245,3.3125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986,NaN,NaN,NaN,NaN,149072,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986
2013-09-03T22:00:00Z,3.3085,3.3095,3.228,3.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986,NaN,NaN,NaN,NaN,149072,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986
2013-09-04T22:00:00Z,3.248,3.261,3.22,3.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986,NaN,NaN,NaN,NaN,149072,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986
2013-09-05T22:00:00Z,3.2455,3.289,3.24,3.2595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986,NaN,NaN,NaN,NaN,149072,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986
2013-09-08T22:00:00Z,3.2675,3.299,3.259,3.2815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986,NaN,NaN,NaN,NaN,149072,84809,-75371,9438,40851,-45303,-4452,13745,-18731,-4986
2013-09-09T22:00:00Z,3.2805,3.2965,3.253,3.2655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114,NaN,NaN,NaN,NaN,149202,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114
2013-09-10T22:00:00Z,3.2655,3.283,3.2555,3.2725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114,NaN,NaN,NaN,NaN,149202,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114
2013-09-11T22:00:00Z,3.2735,3.2755,3.1915,3.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114,NaN,NaN,NaN,NaN,149202,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114
2013-09-12T22:00:00Z,3.2,3.227,3.1905,3.2255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114,NaN,NaN,NaN,NaN,149202,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114
2013-09-15T22:00:00Z,3.2365,3.2815,3.198,3.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114,NaN,NaN,NaN,NaN,149202,85973,-72286,13687,37874,-46447,-8573,15872,-20986,-5114
2013-09-16T22:00:00Z,3.2155,3.24,3.1985,3.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415,NaN,NaN,NaN,NaN,149173,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415
2013-09-17T22:00:00Z,3.2245,3.3345,3.206,3.3185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415,NaN,NaN,NaN,NaN,149173,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415
2013-09-18T22:00:00Z,3.3155,3.3565,3.311,3.3495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415,NaN,NaN,NaN,NaN,149173,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415
2013-09-19T22:00:00Z,3.3495,3.3595,3.3025,3.3075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415,NaN,NaN,NaN,NaN,149173,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415
2013-09-22T22:00:00Z,3.309,3.312,3.2645,3.297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415,NaN,NaN,NaN,NaN,149173,86583,-65915,20668,35639,-50892,-15253,15695,-21110,-5415
2013-09-23T22:00:00Z,3.2955,3.2975,3.2355,3.264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048,NaN,NaN,NaN,NaN,147511,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048
2013-09-24T22:00:00Z,3.2635,3.278,3.253,3.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048,NaN,NaN,NaN,NaN,147511,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048
2013-09-25T22:00:00Z,3.2705,3.324,3.261,3.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048,NaN,NaN,NaN,NaN,147511,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048
2013-09-26T22:00:00Z,3.3,3.331,3.2915,3.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048,NaN,NaN,NaN,NaN,147511,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048
2013-09-29T22:00:00Z,3.31,3.3395,3.294,3.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048,NaN,NaN,NaN,NaN,147511,82411,-71113,11298,36648,-43898,-7250,16587,-20635,-4048
2013-09-30T22:00:00Z,3.3245,3.3375,3.249,3.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031,NaN,NaN,NaN,NaN,148001,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031
2013-10-01T22:00:00Z,3.2815,3.3195,3.248,3.3105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031,NaN,NaN,NaN,NaN,148001,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031
2013-10-02T22:00:00Z,3.309,3.325,3.2615,3.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031,NaN,NaN,NaN,NaN,148001,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031
2013-10-03T22:00:00Z,3.2795,3.317,3.258,3.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031,NaN,NaN,NaN,NaN,148001,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031
2013-10-06T22:00:00Z,3.2985,3.313,3.264,3.2985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031,NaN,NaN,NaN,NaN,148001,80265,-72900,7365,39032,-40366,-1334,14912,-20943,-6031
2013-10-07T22:00:00Z,3.2995,3.3215,3.2825,3.2905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830,NaN,NaN,NaN,NaN,147936,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830
2013-10-08T22:00:00Z,3.2895,3.2985,3.22,3.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830,NaN,NaN,NaN,NaN,147936,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830
2013-10-09T22:00:00Z,3.228,3.2525,3.215,3.2445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830,NaN,NaN,NaN,NaN,147936,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830
2013-10-10T22:00:00Z,3.2435,3.2735,3.225,3.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830,NaN,NaN,NaN,NaN,147936,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830
2013-10-13T22:00:00Z,3.268,3.3175,3.2445,3.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830,NaN,NaN,NaN,NaN,147936,80644,-71930,8714,37880,-41764,-3884,15153,-19983,-4830
2013-10-14T22:00:00Z,3.2955,3.31,3.281,3.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83006,-69117,13889,37672,-45400,-7728,14281,-20442,-6161,NaN,NaN,NaN,NaN,149819,83006,-69117,13889,37672,-45400,-7728,14281,-20442,-6161
2013-10-15T22:00:00Z,3.302,3.329,3.2635,3.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83006,-69117,13889,37672,-45400,-7728,14281,-20442,-6161,NaN,NaN,NaN,NaN,149819,83006,-69117,13889,37672,-45400,-7728,14281,-20442,-6161
